x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,
0.241940558,0.6491354108,0.0000000304,0.2926973403,0.642121613,-0.0167416912,0.3442024291,0.6049131155,-0.0260464195,0.3655400872,0.5553071499,-0.0360084213,0.3450300694,0.5212247968,-0.0463489741,0.3334664106,0.5089378953,-0.0164626222,0.3641994298,0.443639487,-0.0351061337,0.3815338612,0.4047812223,-0.0457422845,0.3948166072,0.3685792685,-0.0531372167,0.3018579483,0.4955073297,-0.0199187919,0.3271634877,0.4781170487,-0.054995425,0.3168443441,0.54290694,-0.0623591319,0.3041870296,0.5800405145,-0.0586124212,0.268491447,0.493193388,-0.0249322802,0.2913935483,0.4867217839,-0.0598765276,0.2834938467,0.5472477674,-0.0525426902,0.2731052339,0.5755435228,-0.0380854867,0.2314895988,0.4973025918,-0.0310210232,0.2555779517,0.4912026227,-0.053347569,0.2566560805,0.5384001732,-0.0448804535,0.2503136396,0.5626136065,-0.0325454921,pointer finger
0.2283258736,0.5937542319,0.000000026,0.2802570164,0.587059617,-0.018195115,0.3336807787,0.5457443595,-0.0252099391,0.3489843607,0.4826371372,-0.0318183973,0.3182308972,0.4570118487,-0.0389523916,0.3234115541,0.4671727121,-0.0142178871,0.3534812927,0.4032051563,-0.0287152492,0.3693642914,0.364803493,-0.0366804563,0.3823315501,0.3298042119,-0.0430516526,0.2913888693,0.4543568194,-0.0162781961,0.3046747148,0.4112235308,-0.0488983169,0.2925994992,0.4726602435,-0.0562729314,0.2837239206,0.5149915218,-0.052129861,0.2599128485,0.4528299272,-0.0195260979,0.2670857608,0.4252136648,-0.0524818189,0.2599658072,0.4840662479,-0.0458306931,0.2541742027,0.5181425214,-0.0314097181,0.225809291,0.4575047195,-0.0238809306,0.2367453724,0.430426091,-0.0442201458,0.2365529984,0.4729662538,-0.0355853289,0.2331504077,0.499578476,-0.0234715361,pointer finger
0.238326177,0.5367150903,0.0000000281,0.2740855217,0.5063008666,-0.0276417695,0.3033066988,0.4593634605,-0.0357911587,0.3013130128,0.406717062,-0.0423764884,0.2828541398,0.379658699,-0.0472452641,0.3438151479,0.415387243,-0.0026153314,0.3783835769,0.3657250404,-0.017207792,0.3981246054,0.335986793,-0.0281327609,0.4171787798,0.3094467521,-0.0360338241,0.3181941211,0.4038676023,0.0022574242,0.3021234572,0.3568665683,-0.0283860583,0.2792689204,0.3949943483,-0.0412403159,0.2767222822,0.4302265644,-0.041175276,0.2925404012,0.3988077641,0.0030760472,0.2764290273,0.3581551015,-0.0310503431,0.2599999011,0.3978474736,-0.0351400152,0.2604373693,0.4326818287,-0.0265522432,0.2697237134,0.4033280909,0.0017946028,0.2613844872,0.3632041812,-0.0217959844,0.2499349266,0.3920145035,-0.0211287457,0.2492342889,0.4244016111,-0.0126623996,pointer finger
0.3634055853,0.463803947,0.0000000431,0.3967602849,0.4356817007,-0.0294224918,0.4245835841,0.3954234123,-0.0368743502,0.4314299226,0.3470349312,-0.0416332111,0.4312033057,0.3162622452,-0.0442755744,0.4782577157,0.3775895536,-0.0046758228,0.5159630775,0.3446362913,-0.0190860052,0.5418770313,0.3221365213,-0.030800933,0.5657501817,0.3042013645,-0.0390394256,0.4558280706,0.3646311462,0.0026555185,0.446585536,0.3127011657,-0.0246405657,0.4217789769,0.3338905573,-0.038249027,0.4153236449,0.3621066809,-0.0398677513,0.4329277873,0.3569078445,0.0058615268,0.4214853048,0.3133639991,-0.0250433907,0.4011898935,0.3366992474,-0.0316361114,0.3977514505,0.3630608916,-0.0260121841,0.4129768908,0.3597174585,0.0067939111,0.4069743156,0.3199138939,-0.0151980761,0.3933247328,0.338198632,-0.0169651844,0.3893187642,0.3647714555,-0.0109171141,pointer finger
0.4387874603,0.4880764186,-0.0000000045,0.4834122956,0.4821594656,-0.021716971,0.5246398449,0.4564353228,-0.0247523952,0.5379398465,0.4017222822,-0.026430402,0.5367252827,0.363227576,-0.0265329629,0.5652680397,0.4296834171,0.0065631061,0.6050232649,0.4019219279,-0.0026131321,0.6300062537,0.3838323355,-0.0101214768,0.6513744593,0.3705759943,-0.0156177022,0.5414437652,0.4041966498,0.0105398595,0.5526498556,0.3568092287,-0.0121499198,0.5268773437,0.3790126741,-0.0230517816,0.5130397081,0.4064780772,-0.0224354975,0.5164582729,0.3882321119,0.0111413589,0.5202684999,0.3512057662,-0.0158938449,0.4992496073,0.3795503974,-0.0209910516,0.4904604256,0.4058098495,-0.0146103259,0.4905608892,0.3821979761,0.0103571359,0.4936508834,0.3506121635,-0.0087491898,0.4812467396,0.3726729155,-0.0092325229,0.4758539796,0.397369653,-0.0027514359,pointer finger
0.4957619905,0.5313372016,0.0000000424,0.5453939438,0.53802073,-0.0131820943,0.5945664644,0.519634366,-0.0169310793,0.6167243123,0.4704180956,-0.0213097464,0.6115348935,0.4281149507,-0.0260531344,0.6053062081,0.4579003155,0.0020612206,0.6376584172,0.4249821007,-0.007117507,0.6585332751,0.4013137221,-0.0137280552,0.6761381626,0.3806836307,-0.0191415381,0.5841612816,0.4345216751,-0.0001158582,0.6112798452,0.3926458061,-0.0210677441,0.5954541564,0.4309629798,-0.0288246684,0.5784658194,0.4619643986,-0.0274818987,0.5585992336,0.4199356139,-0.0040533063,0.5801129937,0.3895951211,-0.0298154373,0.5660725832,0.4361773431,-0.0283853672,0.5507993102,0.4660108685,-0.0192472618,0.5274163485,0.4085950553,-0.008549395,0.5495116115,0.3862487972,-0.0272210706,0.5440829992,0.4217813909,-0.0235163644,0.5329947472,0.4458851516,-0.0156322494,pointer finger
0.5194907784,0.587808609,0.0000000888,0.5599861741,0.5919991732,-0.0075341323,0.6004880667,0.5770586133,-0.0146234073,0.629986465,0.5607197285,-0.0248362217,0.643447578,0.5270819068,-0.0338580348,0.5975720286,0.4818513393,0.0011908596,0.615453124,0.4368672669,-0.0121989492,0.6294716597,0.4064676762,-0.0200293995,0.6392610669,0.3792681992,-0.0249223709,0.5850573778,0.4675745368,-0.0057691396,0.6321482658,0.4694539011,-0.0327276178,0.6281916499,0.5244986415,-0.0381302014,0.6110138297,0.5559287071,-0.033546675,0.5692119598,0.4585219324,-0.015062077,0.616443634,0.4750145972,-0.0436065271,0.6049764156,0.5290007591,-0.0399463102,0.5834466815,0.5547667742,-0.0281986259,0.5509105921,0.4559850991,-0.0250083748,0.5917608142,0.4729911089,-0.0446851291,0.5877658129,0.5129534006,-0.0410240404,0.5709511638,0.5343431234,-0.0321991593,pointer finger
0.5288417935,0.6467453241,-0.000000069,0.5812461972,0.6482741833,0.013568636,0.610175848,0.626506567,0.012375108,0.6363480687,0.6139927506,0.0040996838,0.6565182209,0.5965973139,-0.00381779,0.5912626982,0.5153437853,0.0171947479,0.6124392748,0.4833180904,0.0104995854,0.6241509318,0.4520570636,0.0031856264,0.6296047568,0.4200688899,-0.0037814931,0.587626338,0.5096340775,0.0010149007,0.6515740752,0.5439786315,-0.0136927348,0.6408284903,0.583484292,-0.0183727518,0.6166887879,0.585772872,-0.0182430707,0.5887728333,0.5199744701,-0.0149928024,0.6485463977,0.562564373,-0.0275746044,0.631634295,0.5976274014,-0.0242003556,0.6066531539,0.595351994,-0.0197970942,0.594611764,0.53770715,-0.0305778403,0.6401897669,0.5801621079,-0.0353044122,0.6254496574,0.6076345444,-0.0294923577,0.6029289961,0.6068178415,-0.0245342329,pointer finger
0.56792593,0.7065768242,-0.0000000161,0.5781027079,0.6464253068,0.0076651908,0.606862545,0.6062775254,0.0049575283,0.6378473043,0.6043733358,-0.0022922831,0.6584051251,0.6183281541,-0.0092841042,0.6109314561,0.5663993359,0.0056739044,0.6382659078,0.5247502923,-0.0013804493,0.6488933563,0.4899566174,-0.0080579557,0.6555862427,0.457590282,-0.0150913326,0.6283748746,0.5724362135,-0.0063301069,0.6709410548,0.6000090241,-0.0179610644,0.6633599401,0.6241570711,-0.0240463857,0.6484831572,0.6240750551,-0.0270531904,0.6445081234,0.595107913,-0.017663531,0.6822769642,0.6338785887,-0.0253740791,0.6679260135,0.657005012,-0.022394795,0.6518481374,0.6530773044,-0.0204511043,0.65995574,0.6247136593,-0.0294551235,0.6880330443,0.663757205,-0.0311372858,0.6713467836,0.6832280755,-0.0255966745,0.6549787521,0.6801148057,-0.0214996915,pointer finger
0.6489127874,0.8466389775,-0.0000002033,0.6264417171,0.7765557766,0.0086283926,0.6413434148,0.719936192,0.009954582,0.6731463671,0.7015842795,0.0086555881,0.6980225444,0.7118191123,0.0059104655,0.6782261133,0.6672455072,0.0005150952,0.6993371844,0.6084833145,0.0034329372,0.7130947709,0.570661664,0.0036492567,0.7244060636,0.5415900946,0.0013157763,0.7144494653,0.683472991,-0.0052469769,0.7160753012,0.685066402,0.0027831965,0.7041611075,0.7063652277,0.0062971017,0.696228981,0.7223109007,0.0057544285,0.738628149,0.7193288803,-0.0089922631,0.7300245166,0.7223411202,-0.0010953213,0.7176448703,0.738081336,0.0041821836,0.7080881,0.7519944906,0.0042799376,0.7556985617,0.7552201152,-0.0125953183,0.7508294582,0.7556565404,-0.003403587,0.7402018309,0.7697253227,0.0054456596,0.7311312556,0.7824835777,0.0108576305,pointer finger
0.6780533791,0.8923422098,-0.0000002278,0.636808157,0.8208806515,0.0077836323,0.6331617832,0.7494035363,0.0165972915,0.6591243148,0.7276416421,0.0249574818,0.6864799857,0.7436704636,0.0317649096,0.6985586882,0.6982698441,0.0079296445,0.7160683274,0.6308159828,0.0197701305,0.726606667,0.5911701918,0.0254468378,0.7369454503,0.5624696016,0.0269716568,0.7392735481,0.7208399773,0.0087083457,0.7246780396,0.7134743333,0.0278535467,0.7071489692,0.7347295284,0.037676353,0.7031852007,0.7567902207,0.0406709462,0.7614796758,0.7603094578,0.0107878242,0.7403818965,0.755079031,0.0241897274,0.7244733572,0.7711224556,0.0257986765,0.7193801999,0.7910766006,0.0235158037,0.7749322057,0.7960995436,0.013638366,0.7606503963,0.7874958515,0.0247919001,0.7478143573,0.8023202419,0.0301540513,0.7424091697,0.8225192428,0.0328412019,pointer finger
0.7173376679,0.9313530922,-0.000000264,0.6685478687,0.8610287905,-0.0080955811,0.6526585221,0.774907589,0.0020141627,0.6604468226,0.7304160595,0.0177746732,0.6774513721,0.7403335571,0.0335952602,0.7342807055,0.7320992351,-0.0007136121,0.7354611158,0.6504635811,0.0182644296,0.7381258607,0.6054133773,0.0282403678,0.7449169755,0.569188714,0.0321887396,0.7657288313,0.7615238428,0.0150255188,0.7252896428,0.7289457917,0.0371998027,0.6951948404,0.7496427298,0.0464814752,0.6886187196,0.7766065598,0.0495480299,0.7779179215,0.7970872521,0.0322426707,0.7416020036,0.7654815912,0.0497403108,0.7162325382,0.778909862,0.0475524291,0.7103155255,0.8009844422,0.0427231863,0.7809088826,0.8266339898,0.0498894751,0.7520703673,0.7982141972,0.0643743277,0.7316592336,0.8092265725,0.066981025,0.725482583,0.8338919878,0.0673952103,pointer finger
0.6452049613,0.9637464285,-0.0000002945,0.6318312287,0.8928501606,0.0323959291,0.6419188976,0.8280342221,0.0404590331,0.6634583473,0.7782955766,0.04297214,0.6743491292,0.7497895956,0.0436310843,0.6808165312,0.770724535,-0.0010603707,0.723965764,0.6898901463,-0.0002814226,0.7475208044,0.6434549093,0.0014656112,0.7640095353,0.6065412164,0.0020382684,0.7116349339,0.7863690257,-0.0151760634,0.7599377632,0.7938562036,-0.0045778477,0.7485440969,0.82565552,0.0085698729,0.729082644,0.841234684,0.0141596412,0.7368168235,0.8262984157,-0.0242623519,0.7657036781,0.8444637656,-0.0108870221,0.7537356019,0.8682031631,0.0035009722,0.7367494106,0.8799214363,0.0074032447,0.7577248812,0.8669487834,-0.030446941,0.7779060602,0.8819666505,-0.0126086632,0.7642333508,0.9044467807,0.004843724,0.7470439672,0.9141306877,0.0144631248,pointer finger
0.5726821423,0.9653427005,-0.0000000676,0.5762699246,0.8843060732,0.0181743745,0.6070424914,0.817430079,0.0171980057,0.646337986,0.797519505,0.0084900288,0.676748991,0.8007922173,-0.0009694428,0.623144567,0.7459981441,0.0101395901,0.6655712128,0.6785353422,0.0058833105,0.6855490208,0.6316473484,0.0029963451,0.7003563046,0.5911245942,-0.0015953142,0.6345730424,0.7520264387,-0.0081077488,0.7121591568,0.7833845615,-0.0177442357,0.6999389529,0.827288866,-0.0176827293,0.6759540439,0.8352514505,-0.0164800119,0.6494884491,0.7823613882,-0.0245256945,0.7189580202,0.8264902234,-0.0278971996,0.69934237,0.8614481091,-0.0187920853,0.6750230193,0.8607540131,-0.0140092783,0.6636277437,0.8211519122,-0.040822994,0.7164463401,0.8614902496,-0.0351218656,0.6964643598,0.8898886442,-0.0230848044,0.6728252172,0.8901552558,-0.0152082499,pointer finger
0.4407786429,0.9035624266,-0.0000001858,0.3988687694,0.8241047263,0.0041605406,0.3924614787,0.7453966737,0.0011323758,0.4258626401,0.7071921825,-0.003735682,0.4611783624,0.7108896971,-0.0099404827,0.4459325969,0.68532902,-0.0156836528,0.4725622237,0.6044723392,-0.0168593917,0.4898796976,0.5539957285,-0.0187514164,0.5043727756,0.5150295496,-0.0232931338,0.490629971,0.6987084746,-0.0214221608,0.4911251068,0.6916462779,-0.0166905299,0.4792559445,0.715071559,-0.0110053122,0.4730339944,0.7372480035,-0.011170974,0.5224612355,0.7361860871,-0.0248205513,0.5123235583,0.7308858037,-0.0197171979,0.5021036863,0.7485480905,-0.0098882793,0.4948721528,0.7685511708,-0.007344305,0.5461774468,0.7761040926,-0.0284437034,0.5437491536,0.7624137998,-0.0221109428,0.5325499773,0.7774780393,-0.0100551452,0.5242851973,0.7959780693,-0.0020797274,pointer finger
0.3906717598,0.8887207508,-0.0000001765,0.3492501974,0.8110702038,0.0087049138,0.3458859921,0.7415954471,0.0077741868,0.3771293461,0.7107778192,0.0044987844,0.4106849134,0.7175906897,-0.0003279313,0.3988316953,0.6778743863,-0.0071782758,0.4234349132,0.6006592512,-0.0040343804,0.4396635592,0.5550464392,-0.0031199376,0.4530663788,0.5198299885,-0.005049482,0.4418416321,0.6895940304,-0.0118335066,0.4360514879,0.6835128069,-0.0019436545,0.4248957634,0.705124557,0.0037906782,0.421240896,0.7252133489,0.0038197851,0.4718074203,0.7244806886,-0.0135781011,0.4516867697,0.7219634652,-0.0032824466,0.4435348511,0.7375003695,0.0036912018,0.4389513433,0.7558342814,0.0042700432,0.4923662543,0.7598147392,-0.0148827042,0.4783857167,0.7521486282,-0.0023038827,0.470505476,0.7665253282,0.0095868036,0.465316087,0.7838862538,0.0170115829,pointer finger
0.354054153,0.8791288733,-0.0000001959,0.3150405884,0.8104035258,0.0107260784,0.310469538,0.7431191802,0.0104108099,0.3390392661,0.7056518793,0.0073925676,0.3712690473,0.7065524459,0.0029297818,0.357985884,0.6778960824,-0.0069807824,0.385111779,0.6008098125,-0.0042520971,0.4025605917,0.5546167493,-0.0037465396,0.4159934223,0.5195458531,-0.0061910721,0.396707207,0.6841998696,-0.0133567825,0.405685395,0.6881893873,-0.0041291406,0.3967400491,0.7110372186,0.0011673302,0.3892647028,0.72848773,0.0007579345,0.4270070195,0.7166694403,-0.0165646132,0.4201178551,0.723365128,-0.0060115438,0.413040638,0.739798367,0.0016772937,0.4062097669,0.7548307776,0.0020327582,0.4502252638,0.7523372769,-0.0193733536,0.4471919835,0.7524552941,-0.0075191124,0.4385812879,0.767906487,0.0040691649,0.4302732944,0.7830994129,0.0111713586,pointer finger
0.3094603717,0.8872497678,0.0000000128,0.3603413999,0.8641874194,-0.0262295511,0.4065634906,0.8041004539,-0.0380944721,0.4029456973,0.7411254048,-0.0488231443,0.3679424524,0.7119104862,-0.0592096187,0.3881909847,0.7066731453,-0.0211774688,0.4037088156,0.6219682693,-0.0409028344,0.4115554988,0.5685217977,-0.0509007648,0.4153065681,0.5226225257,-0.0580074415,0.3494715095,0.7051227689,-0.0215058178,0.3549385667,0.6630348563,-0.062645942,0.3525630236,0.7395903468,-0.071063064,0.3500115871,0.7884753346,-0.065150544,0.3141191006,0.7155015469,-0.0240937676,0.3154045939,0.6906981468,-0.0663065389,0.320263505,0.7627187967,-0.0591592006,0.3214980364,0.8003357649,-0.0417517498,0.2777580619,0.732093811,-0.0282528978,0.28363204,0.705825448,-0.0557078943,0.2924598455,0.7582294941,-0.0471191555,0.294819653,0.7867202759,-0.032963194,pointer finger
0.2642760575,0.8890480399,0.0000000032,0.311563611,0.8598236442,-0.026019359,0.3496013582,0.8028395772,-0.0361727737,0.3362360597,0.7452074885,-0.0446975678,0.3079915941,0.7069842219,-0.0519479848,0.3458592594,0.7121335268,-0.0171792023,0.3664257228,0.6318643093,-0.0361259729,0.3785362542,0.5807813406,-0.045739796,0.3852454722,0.5364736915,-0.0521358065,0.3083722591,0.7099165916,-0.0171062313,0.3129419982,0.6722658277,-0.0529331751,0.3095153272,0.7431730628,-0.0601824522,0.3068596125,0.785077095,-0.0548022874,0.2744874358,0.7181478143,-0.0200893022,0.2740496397,0.6975405216,-0.059308961,0.2780355811,0.7670305371,-0.053927131,0.2794363499,0.7971951365,-0.0387453549,0.2405951023,0.7338465452,-0.0247572642,0.2445816249,0.7110384703,-0.0504450426,0.252014339,0.7613599896,-0.0424661413,0.2532312572,0.7859249115,-0.0292177964,pointer finger
0.1717806756,0.9093676209,0.0000000362,0.2156620771,0.8749418259,-0.0305236522,0.2467800379,0.8190327287,-0.0419799536,0.2263475657,0.7662985325,-0.0511873029,0.1986889839,0.7342596054,-0.0584314838,0.2529200017,0.7280798554,-0.0177394524,0.2741900682,0.6479195356,-0.0379366465,0.2862102091,0.5986996889,-0.0493337661,0.2947375178,0.5559571385,-0.0568835475,0.2162192017,0.7280102968,-0.0154473074,0.2107896805,0.6928617358,-0.0508508161,0.2061362118,0.7549518347,-0.0601708889,0.207702294,0.7942439318,-0.0570037961,0.1827130765,0.7380010486,-0.0171366483,0.1747447252,0.719143033,-0.0558199547,0.1772111654,0.7805002928,-0.0540902838,0.182712093,0.8088583946,-0.0416477956,0.1517019421,0.7558252215,-0.0211505778,0.15140073,0.734370172,-0.0467150658,0.1556150168,0.7771850228,-0.0417217612,0.1583012193,0.8003690243,-0.0306494944,pointer finger
0.3341140449,0.5856268406,0.0000000027,0.37789464,0.5618066192,-0.0193886273,0.4132654965,0.5127540827,-0.0266593155,0.408311069,0.4532631636,-0.0330132879,0.3860170841,0.4170464575,-0.0389782228,0.4190570414,0.4556905329,-0.0079944879,0.4391444623,0.3963074088,-0.0209542736,0.4501240849,0.3586043119,-0.0294570439,0.4589799643,0.3267582357,-0.0358216092,0.3875412345,0.4474146664,-0.0080918316,0.3909884095,0.3988628089,-0.0339071602,0.3842635453,0.4460558891,-0.0420360155,0.3800030947,0.483949542,-0.0401465259,0.3574786782,0.4489903152,-0.0102246637,0.3576824367,0.4140295386,-0.0393801965,0.3561053872,0.466003418,-0.0362682492,0.3542023301,0.4983320832,-0.025539387,0.3266729414,0.4575742185,-0.0135110272,0.3322730064,0.4282873273,-0.0340993665,0.3327853978,0.4673705697,-0.0284494385,0.3305308819,0.493783325,-0.0186214782,pointer finger
0.4280856252,0.5984970331,0.0000000152,0.4742630124,0.5880465508,-0.0172502045,0.5166439414,0.5410309434,-0.0236962046,0.5167302489,0.4778178334,-0.0296386424,0.491725266,0.4410385787,-0.0358711071,0.5172049403,0.4777836204,-0.0091856932,0.5403618813,0.4195412993,-0.0217844769,0.5553305745,0.3823568225,-0.0291917175,0.5667336583,0.3502097428,-0.0350542814,0.4859049618,0.4658943713,-0.0106821219,0.49940449,0.4206456244,-0.0365317352,0.4911314547,0.4727641344,-0.0435039327,0.4819372594,0.5095613003,-0.0407689922,0.455486834,0.4653681815,-0.0136723518,0.4641167819,0.4318703711,-0.0441472121,0.4607394636,0.4890598059,-0.0395032801,0.4541045725,0.5210755467,-0.0273712333,0.4223208129,0.4710750282,-0.0173489898,0.4357977509,0.4412410259,-0.038813021,0.4371409714,0.4834589064,-0.0319021717,0.4320551753,0.5093026757,-0.0211476926,pointer finger
0.4900905788,0.5775721669,0.0000000143,0.5391208529,0.569391489,-0.0155666117,0.5853066444,0.5234330297,-0.0207642298,0.5898948312,0.4601087868,-0.0258715302,0.5635771155,0.4275601208,-0.0317453891,0.581220448,0.4589743018,-0.0074026003,0.6047542691,0.4032028913,-0.0189459864,0.6193470955,0.3671067953,-0.0264833849,0.6308656335,0.3351382017,-0.03277779,0.5512985587,0.4468341172,-0.0093185389,0.56742239,0.4038017094,-0.0345336087,0.5600827932,0.4555317163,-0.0421643928,0.5494235158,0.4938749075,-0.0402607955,0.5211237669,0.4455845952,-0.012484544,0.5342603326,0.412892729,-0.0414969102,0.5300726295,0.4688670039,-0.0374520756,0.5202149749,0.5035310984,-0.0260413662,0.4872907102,0.4498117864,-0.0163008999,0.5047293901,0.4200056493,-0.0363634937,0.5055267215,0.4592132866,-0.0299211778,0.4972339272,0.4857286811,-0.0199390203,pointer finger
0.558452189,0.571757555,0.0000000051,0.6115312576,0.5719953775,-0.0161011834,0.66154778,0.5333072543,-0.0207359958,0.6716738343,0.4694743752,-0.0255692955,0.648416996,0.4334202111,-0.0312541015,0.6542611122,0.4639662504,-0.0039050241,0.6783360243,0.4123757482,-0.0147498632,0.6930426955,0.3789882064,-0.022340741,0.7049297094,0.3497240543,-0.0286553223,0.6260918975,0.4493947923,-0.0047896379,0.6453788877,0.4139661491,-0.029596217,0.6348644495,0.4627380669,-0.0377411209,0.6206178069,0.4973493814,-0.0363875851,0.5967750549,0.4443260431,-0.0073531065,0.6159271598,0.4146387577,-0.0364258327,0.606100738,0.4690094888,-0.0330270454,0.5916993618,0.5024858117,-0.0220190976,0.5624949932,0.4435862899,-0.0106672579,0.5857964754,0.4183825254,-0.0312503129,0.5832103491,0.4560198784,-0.0261520222,0.5713766217,0.4802799225,-0.0170900058,pointer finger
0.4932478368,0.6545423269,-0.0000000181,0.5409809947,0.6347780824,0.0048231655,0.5690492988,0.609153986,-0.0007656495,0.593116641,0.5855247378,-0.0132060014,0.597694993,0.5490546227,-0.0248626582,0.5353988409,0.5065408945,0.0138614569,0.5490372777,0.4586672485,0.0006701017,0.5576989651,0.4207415581,-0.0088387839,0.5624846816,0.3871524334,-0.0156415533,0.5238000154,0.4990013838,-0.0008948399,0.5864109993,0.5100775957,-0.0282956436,0.5812546611,0.5630225539,-0.035421893,0.5579741597,0.584653616,-0.0322376043,0.5167822838,0.501383543,-0.0169858485,0.5782390833,0.5224431753,-0.0420962162,0.5669331551,0.5718829632,-0.0371376164,0.5415340662,0.5869365931,-0.0262829289,0.5126008391,0.5110086799,-0.0333345793,0.5667635202,0.5331229568,-0.0471236184,0.5597941875,0.570418179,-0.0402111635,0.5377584696,0.5826708674,-0.0304235853,pointer finger
0.5006398559,0.6703662276,-0.0000000273,0.551006794,0.6492339373,0.0064018816,0.5748307109,0.6223284006,0.0006518714,0.5977571011,0.5992693901,-0.0119841099,0.606693387,0.5663012862,-0.0237451643,0.5375582576,0.5153644681,0.0126939323,0.553132236,0.4707565308,-0.0002196394,0.5620902777,0.4323147237,-0.0102657452,0.5664863586,0.3982186019,-0.0179466903,0.5273880363,0.5092107654,-0.0027116588,0.5939869285,0.5257764459,-0.0293388497,0.5896850824,0.5788038969,-0.0362774618,0.5667251348,0.5999148488,-0.0336933099,0.5237157941,0.51464957,-0.0190393999,0.5899957418,0.5402063727,-0.04270963,0.5787944198,0.5895022154,-0.0374055281,0.5531315207,0.6052126288,-0.0272438694,0.5243945718,0.5281818509,-0.0356241874,0.5806215405,0.5544507504,-0.0485400893,0.573420167,0.5928862095,-0.0417182222,0.552296102,0.6063395739,-0.0324977599,pointer finger
0.5403835177,0.7601999044,-0.0000000744,0.5569834113,0.7033324242,0.0118578998,0.5791090727,0.649183929,0.0097135343,0.6054513454,0.6293785572,0.0005625721,0.6272452474,0.6264072061,-0.0088147111,0.5685010552,0.5914825797,0.0091409907,0.5921466947,0.5346565843,0.0008264535,0.6037278771,0.4921793938,-0.0049889074,0.6099475622,0.4574586749,-0.0098783514,0.5707805157,0.5909844041,-0.006371757,0.6378645301,0.6022828817,-0.0223566666,0.6388577223,0.6461028457,-0.0264617018,0.6217816472,0.6652849317,-0.0253524333,0.5808493495,0.6051161885,-0.021244511,0.6447091103,0.6246667504,-0.0338649377,0.6386831999,0.6647899151,-0.029268045,0.6209241152,0.6787698269,-0.0230259877,0.5944725871,0.6260119081,-0.0360128023,0.6462544203,0.6429510713,-0.03764534,0.6420994997,0.6740455627,-0.0286551602,0.6275933385,0.6877494454,-0.0205525178,pointer finger
0.6266444325,0.8812349439,-0.0000001016,0.6332548261,0.8151336312,0.0145618115,0.6538972855,0.7583475709,0.013002879,0.6824486852,0.739503026,0.003908617,0.7073806524,0.7373361588,-0.0053304778,0.6491748691,0.7008354068,0.0124848355,0.6783857346,0.6428599358,0.0059150681,0.6896175146,0.6007922888,0.0010096993,0.696931541,0.5644395351,-0.0041928263,0.6557685137,0.7001764178,-0.0036277277,0.7228634357,0.7212027907,-0.0165149029,0.7182722688,0.7608770728,-0.0199884009,0.6999381781,0.7733045816,-0.0203836653,0.6691843271,0.7176773548,-0.0188859161,0.733463347,0.7486398816,-0.0276784375,0.7209795713,0.7852876186,-0.0226631016,0.7009513378,0.7919070721,-0.0186335891,0.6862728596,0.7421848178,-0.0340503901,0.7364061475,0.7734001279,-0.0328744166,0.7231536508,0.8033508658,-0.02442207,0.7031814456,0.8088175058,-0.0183479898,pointer finger
0.6932076216,0.9633462429,-0.0000000726,0.6898291707,0.8928835392,0.0191527456,0.7122670412,0.8385658264,0.0191766191,0.7444787025,0.821131289,0.0111293904,0.7691982985,0.8220532537,0.0020513569,0.7158201933,0.7796941996,0.0141042452,0.7456662059,0.7170708776,0.0107470527,0.7587761879,0.6743180156,0.0084020188,0.7687374949,0.6369363666,0.0045906389,0.7299799323,0.7777829766,-0.0038385747,0.7926763296,0.792751193,-0.0135656437,0.788651228,0.8317355514,-0.0163003616,0.771756053,0.8467319012,-0.0160672981,0.7492229939,0.7968504429,-0.0199341904,0.8063591123,0.8296586275,-0.0254262052,0.7949209809,0.8679261208,-0.0206397939,0.7762789726,0.8755972385,-0.0171271209,0.7705004811,0.8237352967,-0.0354883261,0.8139624,0.8593972325,-0.0323175713,0.7998542786,0.8907207251,-0.0238548182,0.7811729908,0.8971928358,-0.0176612679,pointer finger
0.189926073,0.5575408936,0.0000005419,0.2693383098,0.5577640533,-0.0359258242,0.3413711786,0.5262825489,-0.042222891,0.3909611404,0.4743845165,-0.0450818613,0.4308237433,0.4384617507,-0.0455489159,0.3377344608,0.3916584551,0.004756188,0.3855143487,0.324095726,-0.0000869787,0.410236299,0.2791767716,-0.0101179192,0.4302324355,0.2410744131,-0.0181354973,0.3040665984,0.3587149978,0.0143433213,0.3405240476,0.2757157683,0.0152503997,0.36057356,0.221223712,0.0063419752,0.3760724068,0.1778227836,-0.0011016646,0.2658186555,0.3448138535,0.0176235121,0.2943278849,0.2677945197,0.0147536788,0.3117133677,0.2196457982,0.0058204597,0.3277011812,0.1790573895,-0.0014033681,0.2218848914,0.3436428905,0.0163856968,0.2302698493,0.2886687815,0.0109117171,0.236541152,0.2541219592,0.0073825945,0.2447508276,0.2231228352,0.0054111388,open hand
